Date,Time UTC+1,Model,Asset,Forecast,Last Input Price,AR Alpha,Rolling Hit-Rate,SD,MAD,ACD
"2016-07-12","00:37:19","ARMA","AUD/USD","UP","0.756885","n.a.","51.7","0.004","0.0031","0.001"
"2016-07-12","00:37:21","ARMA","USD/CAD","UP","1.30396","n.a.","55.1","0.0059","0.0043","1e-04"
"2016-07-12","00:37:22","ARMA","EUR/CHF","UP","1.08659","n.a.","55.1","0.0024","0.0019","5e-04"
"2016-07-12","00:37:23","ARMA","EUR/GBP","DOWN","0.85318","n.a.","58","0.004","0.0027","-5e-04"
"2016-07-12","00:37:25","ARMA","NZD/USD","UP","0.73052","n.a.","58","0.0043","0.0033","6e-04"
"2016-07-12","00:37:26","ARMA","EUR/SEK","DOWN","9.48235","n.a.","57","0.0242","0.018","-0.0024"
"2016-07-12","00:37:28","ARMA","EUR/NOK","DOWN","9.41821","n.a.","54.6","0.0376","0.028","-8e-04"
"2016-07-12","00:37:29","ARMA","USD/SEK","UP","8.58097","n.a.","63.3","0.0401","0.0283","0.0015"
"2016-07-12","00:37:30","ARMA","USD/NOK","UP","8.52321","n.a.","62.3","0.0444","0.0325","0.0026"
"2016-07-12","00:37:32","ARMA","EUR/JPY","DOWN","111.101","n.a.","61.8","0.6348","0.4405","-0.0344"
"2016-07-12","00:37:33","ARMA","XAU/USD","UP","1366.24","n.a.","61.8","8.6271","6.5101","2.5007"
"2016-07-12","00:37:35","ARMA","XAG/USD","UP","20.2676","n.a.","53.6","0.1708","0.1256","0.1743"
"2016-07-12","00:37:36","ARMA","XPD/USD","DOWN","619.006","n.a.","53.6","10.6862","5.538","-0.2523"
"2016-07-12","00:37:37","ARMA","XPT/USD","DOWN","1100.48","n.a.","53.6","12.5214","7.3329","-0.0619"
"2016-07-12","00:39:58","AR","EUR/USD","DOWN","1.10503","0.33","66.2","0.0049","0.0036","-3e-04"
"2016-07-12","00:40:00","AR","USD/JPY","UP","100.537","0.37","59.9","0.5562","0.4027","0.063"
"2016-07-12","00:40:03","AR","GBP/USD","UP","1.29519","0.24","60.9","0.0085","0.0051","0.0027"
"2016-07-12","00:40:05","AR","USD/CHF","UP","0.98331","0.45","62.8","0.004","0.0029","0.001"
"2016-07-12","00:40:08","AR","AUD/USD","UP","0.756885","0.21","53.6","0.004","0.0031","0.0011"
"2016-07-12","00:40:10","AR","USD/CAD","UP","1.30396","0.26","56.5","0.0059","0.0043","6e-04"
"2016-07-12","00:40:13","AR","EUR/CHF","UP","1.08659","0.21","55.1","0.0024","0.0019","4e-04"
"2016-07-12","00:40:15","AR","EUR/GBP","DOWN","0.85318","0.34","57","0.004","0.0027","-6e-04"
"2016-07-12","00:40:18","AR","NZD/USD","DOWN","0.73052","0.19","56","0.0043","0.0033","-9e-04"
"2016-07-12","00:40:21","AR","EUR/SEK","DOWN","9.48235","0.38","58.9","0.0242","0.018","-0.001"
"2016-07-12","00:40:23","AR","EUR/NOK","DOWN","9.41821","0.33","54.6","0.0376","0.028","-0.0014"
"2016-07-12","00:40:26","AR","USD/SEK","DOWN","8.58097","0.26","56.5","0.0401","0.0283","-0.0039"
"2016-07-12","00:40:29","AR","USD/NOK","UP","8.52321","0.26","61.8","0.0444","0.0325","0.0037"
"2016-07-12","00:40:31","AR","EUR/JPY","UP","111.101","0.28","62.3","0.6348","0.4405","0.0364"
"2016-07-12","00:40:34","AR","XAU/USD","UP","1366.24","0.27","58","8.6271","6.5101","3.0039"
"2016-07-12","00:40:37","AR","XAG/USD","UP","20.2676","0.36","55.6","0.1708","0.1256","0.1753"
"2016-07-12","00:40:39","AR","XPD/USD","DOWN","619.006","0.05","46.4","10.6862","5.538","-0.1672"
"2016-07-12","00:40:42","AR","XPT/USD","UP","1100.48","0.05","40.1","12.5214","7.3329","0.6885"
"2016-07-12","00:40:43","MA","EUR/USD","DOWN","1.10503","n.a.","68.1","0.0049","0.0036","-1e-04"
"2016-07-12","00:40:44","MA","USD/JPY","UP","100.537","n.a.","63.8","0.5562","0.4027","0.0207"
"2016-07-12","00:40:45","MA","GBP/USD","UP","1.29519","n.a.","63.3","0.0085","0.0051","2e-04"
"2016-07-12","00:40:46","MA","USD/CHF","UP","0.98331","n.a.","65.2","0.004","0.0029","4e-04"
"2016-07-12","00:40:47","MA","AUD/USD","UP","0.756885","n.a.","53.6","0.004","0.0031","0.001"
"2016-07-12","00:40:48","MA","USD/CAD","DOWN","1.30396","n.a.","58.5","0.0059","0.0043","-1e-04"
"2016-07-12","00:40:49","MA","EUR/CHF","UP","1.08659","n.a.","60.4","0.0024","0.0019","3e-04"
"2016-07-12","00:40:50","MA","EUR/GBP","DOWN","0.85318","n.a.","58.5","0.004","0.0027","-4e-04"
"2016-07-12","00:40:51","MA","NZD/USD","UP","0.73052","n.a.","57.5","0.0043","0.0033","6e-04"
"2016-07-12","00:40:52","MA","EUR/SEK","DOWN","9.48235","n.a.","57","0.0242","0.018","-0.0023"
"2016-07-12","00:40:54","MA","EUR/NOK","DOWN","9.41821","n.a.","54.1","0.0376","0.028","-8e-04"
"2016-07-12","00:40:55","MA","USD/SEK","UP","8.58097","n.a.","63.8","0.0401","0.0283","2e-04"
"2016-07-12","00:40:56","MA","USD/NOK","UP","8.52321","n.a.","61.8","0.0444","0.0325","0.0013"
"2016-07-12","00:40:57","MA","EUR/JPY","DOWN","111.101","n.a.","63.8","0.6348","0.4405","-0.0072"
"2016-07-12","00:40:58","MA","XAU/USD","UP","1366.24","n.a.","59.4","8.6271","6.5101","2.4721"
"2016-07-12","00:40:59","MA","XAG/USD","UP","20.2676","n.a.","56.5","0.1708","0.1256","0.1623"
"2016-07-12","00:41:00","MA","XPD/USD","DOWN","619.006","n.a.","43.5","10.6862","5.538","-0.0234"
"2016-07-12","00:41:01","MA","XPT/USD","UP","1100.48","n.a.","39.6","12.5214","7.3329","0.0543"
"2016-07-12","00:41:03","ARMA","EUR/USD","DOWN","1.10503","n.a.","65.7","0.0049","0.0036","-3e-04"
"2016-07-12","00:41:04","ARMA","USD/JPY","DOWN","100.537","n.a.","59.9","0.5562","0.4027","-0.0031"
"2016-07-12","00:41:06","ARMA","GBP/USD","UP","1.29519","n.a.","60.4","0.0085","0.0051","2e-04"
"2016-07-12","00:41:07","ARMA","USD/CHF","UP","0.98331","n.a.","66.2","0.004","0.0029","0.001"
"2016-07-12","00:41:09","ARMA","AUD/USD","UP","0.756885","n.a.","51.7","0.004","0.0031","0.001"
"2016-07-12","00:41:10","ARMA","USD/CAD","UP","1.30396","n.a.","55.1","0.0059","0.0043","1e-04"
"2016-07-12","00:41:12","ARMA","EUR/CHF","UP","1.08659","n.a.","55.1","0.0024","0.0019","5e-04"
"2016-07-12","00:41:13","ARMA","EUR/GBP","DOWN","0.85318","n.a.","58","0.004","0.0027","-5e-04"
"2016-07-12","00:41:15","ARMA","NZD/USD","UP","0.73052","n.a.","58","0.0043","0.0033","6e-04"
"2016-07-12","00:41:16","ARMA","EUR/SEK","DOWN","9.48235","n.a.","57","0.0242","0.018","-0.0024"
"2016-07-12","00:41:17","ARMA","EUR/NOK","DOWN","9.41821","n.a.","54.6","0.0376","0.028","-8e-04"
"2016-07-12","00:41:19","ARMA","USD/SEK","UP","8.58097","n.a.","63.3","0.0401","0.0283","0.0015"
"2016-07-12","00:41:20","ARMA","USD/NOK","UP","8.52321","n.a.","62.3","0.0444","0.0325","0.0026"
"2016-07-12","00:41:22","ARMA","EUR/JPY","DOWN","111.101","n.a.","61.8","0.6348","0.4405","-0.0344"
"2016-07-12","00:41:23","ARMA","XAU/USD","UP","1366.24","n.a.","61.8","8.6271","6.5101","2.5007"
"2016-07-12","00:41:25","ARMA","XAG/USD","UP","20.2676","n.a.","53.6","0.1708","0.1256","0.1743"
"2016-07-12","00:41:26","ARMA","XPD/USD","DOWN","619.006","n.a.","53.6","10.6862","5.538","-0.2523"
"2016-07-12","00:41:27","ARMA","XPT/USD","DOWN","1100.48","n.a.","53.6","12.5214","7.3329","-0.0619"
"2016-07-12","02:30:08","AR","EUR/USD","UP","1.10503","0.33","65.9","0.0049","0.0035","2e-04"
"2016-07-12","02:30:14","AR","USD/JPY","UP","100.537","0.37","59.6","0.5553","0.4014","0.0087"
"2016-07-12","02:30:20","AR","GBP/USD","UP","1.29519","0.24","60.6","0.0085","0.0051","0"
"2016-07-12","02:30:26","AR","USD/CHF","DOWN","0.98331","0.45","62.5","0.004","0.0029","-2e-04"
"2016-07-12","02:30:32","AR","AUD/USD","DOWN","0.756885","0.21","53.4","0.004","0.0031","-1e-04"
"2016-07-12","02:30:36","AR","USD/CAD","DOWN","1.30396","0.26","56.2","0.0059","0.0043","-4e-04"
"2016-07-12","02:30:41","AR","EUR/CHF","UP","1.08659","0.21","54.8","0.0024","0.0018","0"
"2016-07-12","02:30:46","AR","EUR/GBP","UP","0.85318","0.34","56.7","0.004","0.0027","0"
"2016-07-12","02:30:52","AR","NZD/USD","DOWN","0.73052","0.19","55.8","0.0043","0.0033","-5e-04"
"2016-07-12","02:30:57","AR","EUR/SEK","UP","9.48235","0.38","58.7","0.0241","0.0179","0.0022"
"2016-07-12","02:31:02","AR","EUR/NOK","DOWN","9.41821","0.33","54.3","0.0375","0.0279","-2e-04"
"2016-07-12","02:31:07","AR","USD/SEK","DOWN","8.58097","0.26","56.2","0.0401","0.0282","-0.0019"
"2016-07-12","02:31:12","AR","USD/NOK","UP","8.52321","0.26","61.8","0.0444","0.0325","0.0037"
"2016-07-12","02:31:17","AR","EUR/JPY","UP","111.101","0.28","62","0.6338","0.439","0.0336"
"2016-07-12","02:31:22","AR","XAU/USD","DOWN","1366.24","0.27","57.7","8.6131","6.4889","-0.3508"
"2016-07-12","02:31:27","AR","XAG/USD","DOWN","20.2676","0.35","55.3","0.1705","0.1252","-0.0217"
"2016-07-12","02:31:31","AR","XPD/USD","UP","619.006","0.05","46.2","10.6687","5.52","0.5883"
"2016-07-12","02:31:36","AR","XPT/USD","UP","1100.48","0.05","39.9","12.501","7.309","0.4922"
"2016-07-12","02:31:39","MA","EUR/USD","UP","1.10503","n.a.","67.8","0.0049","0.0035","0"
"2016-07-12","02:31:42","MA","USD/JPY","DOWN","100.537","n.a.","63.5","0.5553","0.4014","-0.0073"
"2016-07-12","02:31:45","MA","GBP/USD","DOWN","1.29519","n.a.","63","0.0085","0.0051","-1e-04"
"2016-07-12","02:31:48","MA","USD/CHF","DOWN","0.98331","n.a.","64.9","0.004","0.0029","-2e-04"
"2016-07-12","02:31:51","MA","AUD/USD","DOWN","0.756885","n.a.","53.4","0.004","0.0031","-2e-04"
"2016-07-12","02:31:54","MA","USD/CAD","UP","1.30396","n.a.","58.2","0.0059","0.0043","0"
"2016-07-12","02:31:57","MA","EUR/CHF","DOWN","1.08659","n.a.","60.1","0.0024","0.0018","-1e-04"
"2016-07-12","02:32:00","MA","EUR/GBP","UP","0.85318","n.a.","58.2","0.004","0.0027","1e-04"
"2016-07-12","02:32:03","MA","NZD/USD","DOWN","0.73052","n.a.","57.2","0.0043","0.0033","-1e-04"
"2016-07-12","02:32:06","MA","EUR/SEK","UP","9.48235","n.a.","56.7","0.0241","0.0179","0.001"
"2016-07-12","02:32:09","MA","EUR/NOK","UP","9.41821","n.a.","53.8","0.0375","0.0279","3e-04"
"2016-07-12","02:32:12","MA","USD/SEK","UP","8.58097","n.a.","63.5","0.0401","0.0282","0"
"2016-07-12","02:32:15","MA","USD/NOK","DOWN","8.52321","n.a.","61.5","0.0444","0.0324","-3e-04"
"2016-07-12","02:32:17","MA","EUR/JPY","UP","111.101","n.a.","63.5","0.6338","0.439","0.002"
"2016-07-12","02:32:20","MA","XAU/USD","DOWN","1366.24","n.a.","59.1","8.6131","6.4889","-0.6389"
"2016-07-12","02:32:23","MA","XAG/USD","DOWN","20.2676","n.a.","56.2","0.1705","0.1252","-0.0515"
"2016-07-12","02:32:26","MA","XPD/USD","UP","619.006","n.a.","43.3","10.6687","5.52","0.0014"
"2016-07-12","02:32:29","MA","XPT/USD","DOWN","1100.48","n.a.","39.4","12.501","7.309","-0.0031"
"2016-07-12","02:32:33","ARMA","EUR/USD","UP","1.10503","n.a.","65.4","0.0049","0.0035","1e-04"
"2016-07-12","02:32:37","ARMA","USD/JPY","UP","100.537","n.a.","59.6","0.5553","0.4014","6e-04"
"2016-07-12","02:32:41","ARMA","GBP/USD","UP","1.29519","n.a.","60.1","0.0085","0.0051","0"
"2016-07-12","02:32:45","ARMA","USD/CHF","DOWN","0.98331","n.a.","65.9","0.004","0.0029","-2e-04"
"2016-07-12","02:32:49","ARMA","AUD/USD","DOWN","0.756885","n.a.","51.4","0.004","0.0031","-2e-04"
"2016-07-12","02:32:53","ARMA","USD/CAD","UP","1.30396","n.a.","54.8","0.0059","0.0043","0"
"2016-07-12","02:32:56","ARMA","EUR/CHF","UP","1.08659","n.a.","54.8","0.0024","0.0018","0"
"2016-07-12","02:32:59","ARMA","EUR/GBP","UP","0.85318","n.a.","57.7","0.004","0.0027","0"
"2016-07-12","02:33:03","ARMA","NZD/USD","DOWN","0.73052","n.a.","57.7","0.0043","0.0033","-3e-04"
"2016-07-12","02:33:07","ARMA","EUR/SEK","UP","9.48235","n.a.","56.7","0.0241","0.0179","0.0013"
"2016-07-12","02:33:11","ARMA","EUR/NOK","UP","9.41821","n.a.","54.3","0.0375","0.0279","3e-04"
"2016-07-12","02:33:15","ARMA","USD/SEK","DOWN","8.58097","n.a.","63","0.0401","0.0282","-1e-04"
"2016-07-12","02:33:19","ARMA","USD/NOK","DOWN","8.52321","n.a.","62","0.0444","0.0324","-4e-04"
"2016-07-12","02:33:23","ARMA","EUR/JPY","UP","111.101","n.a.","61.5","0.6338","0.439","0.005"
"2016-07-12","02:33:26","ARMA","XAU/USD","DOWN","1366.24","n.a.","61.5","8.6131","6.4889","-0.4312"
"2016-07-12","02:33:30","ARMA","XAG/USD","DOWN","20.2676","n.a.","53.4","0.1705","0.1252","-0.0195"
"2016-07-12","02:33:32","ARMA","XPD/USD","UP","619.006","n.a.","53.4","10.6687","5.52","0.1024"
"2016-07-12","02:33:34","ARMA","XPT/USD","UP","1100.48","n.a.","53.4","12.501","7.309","0.0178"
"2016-07-16","21:04:55","AR","EUR/USD","DOWN","1.11062","0.33","65.1","0.0049","0.0035","-4e-04"
"2016-07-16","21:04:59","AR","USD/JPY","UP","105.693","0.4","60.3","0.5747","0.4151","0.0292"
"2016-07-16","21:05:02","AR","GBP/USD","DOWN","1.33337","0.24","61.2","0.0085","0.0051","-0.0014"
"2016-07-16","21:05:04","AR","USD/CHF","UP","0.981205","0.45","63.2","0.004","0.0029","1e-04"
"2016-07-16","21:05:07","AR","AUD/USD","UP","0.76234","0.2","53.1","0.004","0.0031","0"
"2016-07-16","21:05:10","AR","USD/CAD","UP","1.29123","0.26","56.5","0.0059","0.0043","0"
"2016-07-16","21:05:13","AR","EUR/CHF","DOWN","1.08973","0.2","54.5","0.0024","0.0019","-3e-04"
"2016-07-16","21:05:16","AR","EUR/GBP","DOWN","0.83296","0.33","56.9","0.0041","0.0027","-0.0012"
"2016-07-16","21:05:24","AR","NZD/USD","DOWN","0.71579","0.19","56","0.0043","0.0034","-2e-04"
"2016-07-16","21:05:27","AR","EUR/SEK","UP","9.4574","0.38","59.8","0.0242","0.018","0.0126"
"2016-07-16","21:05:29","AR","EUR/NOK","UP","9.3262","0.34","56","0.0375","0.028","0.0031"
"2016-07-16","21:05:32","AR","USD/SEK","UP","8.51558","0.26","56.9","0.0401","0.0283","0.0111"
"2016-07-16","21:05:34","AR","USD/NOK","UP","8.39743","0.27","63.2","0.0444","0.0324","0.005"
"2016-07-16","21:05:37","AR","EUR/JPY","DOWN","117.388","0.31","63.2","0.6588","0.4551","-0.0409"
"2016-07-16","21:05:39","AR","XAU/USD","DOWN","1331.14","0.27","57.9","8.5442","6.4541","-0.5379"
"2016-07-16","21:05:42","AR","XAG/USD","DOWN","20.2027","0.35","55.5","0.1704","0.1253","-0.0235"
"2016-07-16","21:05:45","AR","XPD/USD","UP","649.5","0.06","46.9","10.7267","5.6023","1.1225"
"2016-07-16","21:05:48","AR","XPT/USD","DOWN","1091.51","0.05","39.2","12.5024","7.3657","-0.8487"
"2016-07-16","21:05:49","MA","EUR/USD","DOWN","1.11062","n.a.","66.5","0.0049","0.0035","-5e-04"
"2016-07-16","21:05:50","MA","USD/JPY","UP","105.693","n.a.","64.1","0.5747","0.4151","0.1324"
"2016-07-16","21:05:51","MA","GBP/USD","UP","1.33337","n.a.","62.2","0.0085","0.0051","0.002"
"2016-07-16","21:05:52","MA","USD/CHF","UP","0.981205","n.a.","64.6","0.004","0.0029","5e-04"
"2016-07-16","21:05:53","MA","AUD/USD","DOWN","0.76234","n.a.","52.6","0.004","0.0031","-1e-04"
"2016-07-16","21:05:54","MA","USD/CAD","UP","1.29123","n.a.","58.4","0.0059","0.0043","1e-04"
"2016-07-16","21:05:55","MA","EUR/CHF","DOWN","1.08973","n.a.","60.3","0.0024","0.0019","-2e-04"
"2016-07-16","21:05:56","MA","EUR/GBP","DOWN","0.83296","n.a.","58.4","0.0041","0.0027","-0.0021"
"2016-07-16","21:05:57","MA","NZD/USD","DOWN","0.71579","n.a.","57.9","0.0043","0.0034","-0.0013"
"2016-07-16","21:05:58","MA","EUR/SEK","UP","9.4574","n.a.","57.9","0.0242","0.018","0.0128"
"2016-07-16","21:05:59","MA","EUR/NOK","UP","9.3262","n.a.","54.5","0.0375","0.028","0.0023"
"2016-07-16","21:06:00","MA","USD/SEK","UP","8.51558","n.a.","63.6","0.0401","0.0283","0.0093"
"2016-07-16","21:06:01","MA","USD/NOK","UP","8.39743","n.a.","62.2","0.0444","0.0324","0.0042"
"2016-07-16","21:06:02","MA","EUR/JPY","UP","117.388","n.a.","64.6","0.6588","0.4551","0.0813"
"2016-07-16","21:06:03","MA","XAU/USD","DOWN","1331.14","n.a.","59.8","8.5442","6.4541","-0.5667"
"2016-07-16","21:06:04","MA","XAG/USD","DOWN","20.2027","n.a.","56.9","0.1704","0.1253","-0.0199"
"2016-07-16","21:06:04","MA","XPD/USD","DOWN","649.5","n.a.","44","10.7267","5.6023","-0.0143"
"2016-07-16","21:06:05","MA","XPT/USD","DOWN","1091.51","n.a.","39.2","12.5024","7.3657","-0.513"
"2016-07-16","21:06:07","ARMA","EUR/USD","DOWN","1.11062","n.a.","64.6","0.0049","0.0035","-4e-04"
"2016-07-16","21:06:08","ARMA","USD/JPY","UP","105.693","n.a.","59.8","0.5747","0.4151","0.1845"
"2016-07-16","21:06:10","ARMA","GBP/USD","UP","1.33337","n.a.","60.3","0.0085","0.0051","0.0024"
"2016-07-16","21:06:11","ARMA","USD/CHF","UP","0.981205","n.a.","66.5","0.004","0.0029","1e-04"
"2016-07-16","21:06:13","ARMA","AUD/USD","DOWN","0.76234","n.a.","66.5","0.004","0.0031","-1e-04"
"2016-07-16","21:06:15","ARMA","USD/CAD","UP","1.29123","n.a.","55.5","0.0059","0.0043","0"
"2016-07-16","21:06:16","ARMA","EUR/CHF","DOWN","1.08973","n.a.","55.5","0.0024","0.0019","-3e-04"
"2016-07-16","21:06:17","ARMA","EUR/GBP","DOWN","0.83296","n.a.","58.4","0.0041","0.0027","-0.002"
"2016-07-16","21:06:18","ARMA","NZD/USD","DOWN","0.71579","n.a.","58.4","0.0043","0.0034","-0.001"
"2016-07-16","21:06:20","ARMA","EUR/SEK","UP","9.4574","n.a.","57.4","0.0242","0.018","0.012"
"2016-07-16","21:06:22","ARMA","EUR/NOK","UP","9.3262","n.a.","55","0.0375","0.028","0.0023"
"2016-07-16","21:06:23","ARMA","USD/SEK","UP","8.51558","n.a.","62.7","0.0401","0.0283","0.0081"
"2016-07-16","21:06:25","ARMA","USD/NOK","UP","8.39743","n.a.","62.7","0.0444","0.0324","0.0034"
"2016-07-16","21:06:26","ARMA","EUR/JPY","UP","117.388","n.a.","62.2","0.6588","0.4551","0.1392"
"2016-07-16","21:06:28","ARMA","XAU/USD","DOWN","1331.14","n.a.","62.2","8.5442","6.4541","-0.6003"
"2016-07-16","21:06:29","ARMA","XAG/USD","DOWN","20.2027","n.a.","54.5","0.1704","0.1253","-0.0235"
"2016-07-16","21:06:30","ARMA","XPD/USD","UP","649.5","n.a.","54.5","10.7267","5.6023","0.1616"
"2016-07-16","21:06:31","ARMA","XPT/USD","DOWN","1091.51","n.a.","54.5","12.5024","7.3657","-0.5697"
